sid	"sid_profile"	"post_id"	"profile_id"	"location_id"	"cts"	"post_type"	"description"	"numbr_likes"	"number_comments"
28371680	2224273	"Bxuj4HIh-Tj"	13188612	264423834	2019-05-21 16:13:07.000	1	"One last road trip with @fitznobles. Took a little burn down the extraterrestrial highway in Nevada. Aliens
28371681	-1	"Bxs6hmfBXM1"	5036280345	264423834	2019-05-21 00:52:32.000	1	"Yeehaw!! 🤘🤘🤘🤘🤘\n.\n@polarisorv \n@polarisrzr \n@sonoran_pest_control \n@omfperformance \n@bfgoodrichtires \n@atomicpestcontrol_ \n@savageutv \n@saltriveraviation \n@streetgrafxofficial \n@bludlubricants \n@cristina_and_associates \n@bajabenny \n@foddrillfabrications \n@foddrillmotorsports .\n#offroadracing #desertracing #bestinthedesert #utvracing #havingfun #racing #racingfun #polarisracing #racinglife #utvlife #offroading #powersports #makingtracks #utv #bitd #ss300 #silverstate300 #rzr #rzr1000 #yeehaw #pinningit"	226	0
28371682	-1	"Bxqp0bRFVwX"	1006826724	264423834	2019-05-20 03:48:05.000	1	"happy birthday cashy! i love you more than you love mickey mouse💛"	94	2
28371683	-1	"Bxpgu-egiO-"	2322962462	264423834	2019-05-19 17:09:27.000	1		11	0
28371684	-1	"BxpPTmXF5a4"	10105054595	264423834	2019-05-19 14:37:10.000	1	"#nevada #dreaming #terminalexploration returning to base"	33	0
28371685	-1	"BxpPS1oFXfX"	15672104	264423834	2019-05-19 14:37:04.000	1	"#nevada #dreaming @terminalexploration returning to base"	44	0
28371686	-1	"BxnLEkWBRK_"	5036280345	264423834	2019-05-18 19:21:41.000	1	"Ain’t that the truth... 🤣\n.\n@polarisrzr \n@polarisorv \n@wardbret \n@bludlubricants \n@sonoran_pest_control \n@bfgoodrichtires \n@omfperformance \n@bajabenny \n@saltriveraviation \n@bludlubricants \n@savageutv \n@spit_coatings \n@foddrillfabrications \n@foddrillmotorsports \n@streetgrafxofficial \n@atomicpestcontrol_ .\n#bitd #ss300 #silverstate300 #utv #utvlife #utvlifestyle #portapotty #racinglife #utvdesertracing #offroadracing #utvracing #desertracing #gottago #gottogo #reststop #rzr1000 #rzr"	127	1
28371687	-1	"BxlgBv_A1rV"	5036280345	264423834	2019-05-18 03:46:19.000	1	"Slippin’ and Slidin’ through this nasty right hander 🤟\n.\n@bfgoodrichtires \n@omfperformance \n@bajabenny \n@polarisrzr \n@polarisorv \n@saltriveraviation \n@bludlubricants \n@polarisrzr \n@polarisorv \n@foddrillfabrications \n@foddrillmotorsports \n@savageutv \n@atomicpestcontrol_ \n@spit_coatings \n@streetgrafxofficial \n@atomicpestcontrol_ .\n.\n#ss300 #bestinthedesert #bitd #silverstate300 #makingtracks #righthander #racing #utv #utvlifestyle #rzr #rzr1000 #utvracing #polarisracing #polarisrzr #polarisrzr1000 #desertracing #offroadracing #offroadrace #powersports"	292	2
28371688	-1	"Bxk6CR_jaQ5"	261041587	264423834	2019-05-17 22:14:20.000	1	"$40/month \nOnly a few spots! Let me know ASAP!"	14	0
28371724	-1	"BxFRs0shOgR"	178760037	257011534822402	2019-05-05 15:25:26.000	1	"Sunday 🇲🇦🙏💙// #serenity"	1137	12
28371728	-1	"BwUSe84H-RR"	49271571	257011534822402	2019-04-16 14:49:29.000	1	"I ♥️ #maroc"	15582	1
28371729	-1	"BpF6iH6lx8V"	8162677209	257011534822402	2018-10-19 01:11:05.000	1	"More from Morocco! The Hassan II Mosque in Casablanca is the second largest in Africa and it's minaret is the world's tallest at just under 700 ft! Photo snapped of @finding.jules by @jessomewhere\nThank you : marriotttraveler\nYour pics are good.."	46	0
28371730	-1	"BnjHa3-HdsE"	4535213692	257011534822402	2018-09-10 16:18:52.000	1	"Casablanca foi o primeiro destino da nossa road trip por Marrocos e nossa expectativa estava bem baixa em relação a cidade mas fomos surpreendidos positivamente.\n.\nA Mesquista Hassan II é tão linda que não parávamos de fotografar. 😀\n.\nVocês já estiveram em Casablanca? Gostaram? Conte pra gente!"	1734	30
28371731	-1	"Bni6J0WhEo2"	42145856	257011534822402	2018-09-10 14:22:57.000	1	"I must be at yo mama's place
28371732	-1	"Bnhu8m9HlSz"	420850230	257011534822402	2018-09-10 03:25:47.000	1	"Wonderful #opticaleffect from the #windows of the #incrediblybeautiful #HassanIIMosque.\n#Architecture #Architecturedetails #Architecturalicons #Mosaics #Moorisharchitecture #Arabianstyle #Arabianmood #Marbledstone #Emeralds #Windows #Ojival #NorthAfrica #Magreb #Architecturegram #Windowsgram #Travelcaptures #Worlphotographyday #Dandy #Explorer #Traveler #Instagay #Instaworld #Instagood #Casablanca"	44	1
28371727	-1	"ByADbL-gkF_"	3457170695	576050743	2019-05-28 11:18:32.000	2	"Нравится мне эта мечеть 🕌 I like this mosque 🕌 #мечеть #рамадан #best #time"	1131	33
28371723	-1	"Bx_EPq5Hu3-"	8279588406	576050743	2019-05-28 02:03:59.000	2		2197	45
28371725	-1	"BxG07CVHU-r"	37386369	576050743	2019-05-06 05:52:27.000	1	"Ramadan Kareem . Happy fasting :)"	1220	20
28371726	114927	"Bw71aPOlLTf"	287360545	576050743	2019-05-01 23:25:03.000	1	"Hassan ll mosque 🕌 It was even more beautiful in real life😍 \n_______\n#Op123inMarokko #BrusselsAirport"	3178	70
28371695	-1	"BRg8ACFAtk_"	3532470725	328625330	2017-03-11 23:29:56.000	2	"No coffee was spilt during the making of this video ☕️#dogsonthebed #campingwithdogs #kelpiesofinstagram"	99	7
28371696	-1	"Be92i3_hrbx"	1435743367	328625330	2018-02-09 07:48:22.000	1	"just some cute beach pics from today aha ha x enjoy"	98	1
28371697	-1	"BLItwV7jxOp"	218932762	328625330	2016-10-04 11:35:19.000	1	"Miss this 😭 @meg_simister @maeh_johnson @colleen.mair @hollyfitzpatrick1 @tia_nankivell"	90	1
28371698	-1	"BxorD1xl6F8"	5719267625	328625330	2019-05-19 09:20:27.000	1	"I love our little getaways 👩‍👧‍👦"	44	5
28371700	-1	"BvtSPR4lJv1"	1577116108	328625330	2019-04-01 11:16:58.000	1	"I have no caption for this
28372105	-1	"BvILiwUhzEx"	11701861909	164962624084180	2019-03-18 00:26:33.000	1	"Patata morada + 🐠"	4	0
28371701	-1	"Bt5JABUFWNY"	3696789287	328625330	2019-02-15 07:44:20.000	1	"Just doing dog tings 🐶🐶 #holidayvibes"	24	1
28371702	-1	"BtpOvU4HYCM"	7410892645	328625330	2019-02-09 03:27:12.000	2	"Good morning 😎"	14	0
28371703	-1	"BtZTwVFn1wZ"	3190146714	328625330	2019-02-02 23:02:37.000	1	"Beautiful location
28371692	-1	"Bs-QGX5nNIY"	47214092	328625330	2019-01-23 10:51:11.000	1	"Pedal to the metal! Luca’s first time cranking it over on the pedal bike! Yewwww! Won’t forget this one! Two wheeled adventures with the crew in Normanville ❤️🚲😍🙌🏼 @elisabethyvonne"	120	2
28371704	-1	"BrPljPmDL30"	407524841	328625330	2018-12-11 11:22:55.000	1	"Quick break before the cook sails #buslife #normanville"	20	1
28371705	-1	"BrE8WKYF1Pp"	6915837772	328625330	2018-12-07 08:10:28.000	1	"REC camping \♡/\n久しぶりに国際クラス7人全員集合！食べてる時と寝ている時以外はとってもにぎやかなクラスです😉気分は修学旅行！とにかく海が綺麗すぎて、、\n最後から2番目の写真は国際クラスのプリンス、岡氏の貴重なワンショット😂写真集できそうだよ🤧\n #気温 #40 #度 #死ぬかと思った #楽しかった #beach #sea #swimming #sunset #beautiful #enjoy #awsome #friends #australia #adelaide #japan #exchangestudent #留学 #8daysleft #岩瀬クラス #いいね返し #lfl"	141	17
28371706	-1	"Bpf1Cs8HxTF"	2046886957	328625330	2018-10-29 01:43:21.000	1		4	0
28371707	-1	"BjO2i_an8UJ"	2046886957	328625330	2018-05-26 09:21:03.000	1	"My beautiful  Marli"	5	0
28371708	-1	"BiIcpdlA2u7"	1494833014	328625330	2018-04-29 01:07:54.000	1	"10/10 good girl. ⛺️"	49	1
28371709	-1	"BhleGOJgEeY"	20016912	328625330	2018-04-15 11:07:09.000	1	"Live deliberately-"	23	4
28371710	-1	"BgIwjYqlI6Z"	4202180600	328625330	2018-03-10 09:59:03.000	1	"Round 10 - the Riddler 🏆 - congrats Hightower 🍻\nPs video of the Dr losing the Cup!!"	9	0
28371711	-1	"BgId-h1lDxU"	4202180600	328625330	2018-03-10 07:16:43.000	1	"Round 8 - The Stranger🏆"	8	0
28371715	-1	"BgIO2PhFZ4n"	4202180600	328625330	2018-03-10 05:04:31.000	1	"Round 5 - Free throws 🏆"	3	0
28371716	-1	"BgGi-NcFA7_"	4202180600	328625330	2018-03-09 13:21:53.000	1	"Round 1 - Poker 🏆"	11	2
28371717	-1	"BgGB2QrlFc7"	4202180600	328625330	2018-03-09 08:32:27.000	1	"Let the games begin...."	13	1
28371718	-1	"Bf6EEEAF0Xt"	249880743	328625330	2018-03-04 17:00:55.000	1	"Just some snaps from over the weekend and some late night editing...Photos taken at Jetty Caravan Park and Normanville Beach
28371719	-1	"Bf4cq8ilCX5"	249880743	328625330	2018-03-04 02:03:06.000	2	"Must be bath day for the magpies haha. #jettycaravanparknormanville #theresasprinkleroverthere #magpiesareawesome #magpiebathday #aussiefamilyroadtrip #ourlaparoundoz #animalsareawesome #natureisawesome #caravanningwithpets"	67	1
28371720	-1	"Bf0oQ_Wl5qf"	249880743	328625330	2018-03-02 14:21:49.000	1	"We had a Relaxing day around the caravan today. Catching up on school work
28371753	-1	"605kD3sccR"	219783184	192004251422020	2015-08-26 02:31:23.000	1	"starting this new trend of using floatie toys that look like food"	239	9
28371756	-1	"6SS111JyCv"	1440767503	192004251422020	2015-08-12 15:58:51.000	1	"Don't worry about nothing
28371757	-1	"6uoJGHsceX"	219783184	192004251422020	2015-08-23 16:03:43.000	1	"will still managed to wear a collar"	196	5
28371758	-1	"BJGZxzVArKT"	953779711	192004251422020	2016-08-14 20:59:29.000	1	"can't beat a cottage weekend with the fam"	105	3
28371760	1891211	"BJDraGnAFo7"	15802755	192004251422020	2016-08-13 19:35:49.000	1	"Haunted lake"	71	4
14625861	1891211	"BmZiTXNFnnP"	15802755	192004251422020	2018-08-13 02:29:59.000	1	"a dreamy day: #meggetsmarreid"	178	12
28371755	-1	"BmZeUYuBTMv"	953779711	192004251422020	2018-08-13 01:55:10.000	1	"spent a beautiful day celebrating a beautiful couple. Congrats Meg and Reid 🥂 #meggetsmarreid"	159	7
28371754	-1	"BmYubKSncvG"	211836789	192004251422020	2018-08-12 18:56:39.000	1	"😁 ➡️ 😜 #meggetsmarreid"	304	9
28371782	-1	"BxZri5mHFKg"	336114987	182480935593841	2019-05-13 13:36:05.000	1	"“Da grande voglio imparare a volare” 😂🐶🦜\n.\n.\n.\n#napo#mydog#puppydog#puppyface#ilmiovecchietto#miocuore#volare#canefloreale#instadog#dog#dogofinstagram#love"	50	6
28372877	-1	"yVoppgDDeF"	1434000780	18701697	2015-01-27 01:55:59.000	1	"Time to do some good...."	3	0
28371733	-1	"BnhXNq7gJuf"	8029667215	257011534822402	2018-09-09 23:58:24.000	1	"❤❤"	87	1
28371734	-1	"BnhJ0bGhReM"	8059162253	257011534822402	2018-09-09 22:01:21.000	1	"09. SEPTEMBER. 2018 | #mosque #casablanca #morocco #africa #europe #travel #adventure #happy #happiness #life #lifestyle #style #live #love #lovely #nature #life #live #minimalism #minimalisticlifestyle"	14	0
28371735	-1	"BnhIsfVAqiO"	6019884913	257011534822402	2018-09-09 21:51:32.000	1	"#casablanca #morocco #mosqueehassan2 #immensabellezza #zellij  @paola_depasquale"	32	1
28371736	-1	"BnhHIT7Hbg7"	8551068	257011534822402	2018-09-09 21:37:51.000	1	"Last day in Morocco and decided to do some exploring 📷"	693	13
28371737	-1	"Bng_fFglkzW"	8517912790	257011534822402	2018-09-09 20:31:04.000	1	"'17\n#casablanca"	20	0
28371738	-1	"Bng7IzRn4Mz"	6889179134	257011534822402	2018-09-09 19:53:04.000	1	"Mosquée Hassan II Casablanca"	50	0
28371739	-1	"Bng0mgJArZi"	241156188	257011534822402	2018-09-09 18:55:57.000	1	"Stormy weather #morocco #moroccotravel #prettylittletrips #sunset #casablanca"	30	2
28371740	-1	"BngqlKgn8iH"	431322027	257011534822402	2018-09-09 17:28:23.000	1	"Tu es mon asymptote ⤴️💙 #photographylover #casablanca #masjid #hassan2 #madeincasablanca #symplymorocco #inmorocco #moroccotravel #visitmorocco #moroccolives #instamorocco #casaislove #emilielcasawiya #wecasablanca"	180	3
28371741	-1	"Bngfk69g72c"	310826801	257011534822402	2018-09-09 15:52:14.000	1	"Ei
28371742	-1	"BngePlFByNV"	14716634	257011534822402	2018-09-09 15:40:35.000	1	"#casablanca #mosqueehassanii #Marruecos #pictures #prettyplaces"	1	0
28371743	-1	"BngA4PwhW7P"	4369979867	257011534822402	2018-09-09 11:24:00.000	1	"Last one.\n.\n.\n#hassaniimosque #mosque #morocco #casablanca #casablancamosque #beautifulplace #travel #addiction #wanderlust #glt #gltlove #explore #explorer #neverstop #photography #photo #cityphotography #city #instatravel #girlslovetravel"	70	2
28371744	-1	"Bnf5T5ajeGB"	175939872	257011534822402	2018-09-09 10:17:52.000	1	"Mosquée de Hassan II\n.\nUne belle visite fort intéressante.\n.\n#maroc #casablanca #mosque #travel #voyage #color"	125	6
28371745	-1	"BnefVszHd6W"	1210922242	257011534822402	2018-09-08 21:11:41.000	1	"#mosque #hassan2mosque #casablanca #morocco #saturday #funday #lesvoyageuses"	201	2
28371746	-1	"Bneb13uFvFT"	1671446068	257011534822402	2018-09-08 20:41:07.000	1	"Visite de la mosquée Hassan 2 #casablanca #morroco Pic by @photographerci"	65	3
28371747	-1	"BneZBFBAy4O"	1909093958	257011534822402	2018-09-08 20:16:26.000	1		13	0
28371748	-1	"BneYsz4HNTY"	1909093958	257011534822402	2018-09-08 20:13:40.000	1		4	0
28371749	-1	"BneYKXTgkKD"	1909093958	257011534822402	2018-09-08 20:08:58.000	1		16	1
28371750	-1	"BneJ7HRAiQD"	3621692214	257011534822402	2018-09-08 18:04:33.000	1	"A little bit more about how to take a picture of 4 and 2 years olds 🤣 I 💙 my little boys. \n#Naz&zack #marocrainian #marocrainianboy #nashizakordonom #нашізакордоном #marocrainianfamily #morocco #casablanca #igmorocco"	59	1
28371752	-1	"Bnd5JQhAcVP"	4552286200	257011534822402	2018-09-08 15:37:56.000	1	"The Taj Mahal of Morocco
28371768	-1	"BlAci-qjerb"	510175873	182480935593841	2018-07-09 12:07:16.000	1	"Gli amici sono quelli che ti aiutano a rialzarti
28371772	-1	"BvepDnSnPUn"	49538830	182480935593841	2019-03-26 17:47:45.000	1	"A volte non serve andare in capo al mondo per godersi un tramonto del genere #home #sunsetlover #nofilterneeded"	128	0
28371773	-1	"Bg9h1cHlYPy"	375608121	182480935593841	2018-03-30 22:50:11.000	1	"•Like a Postcard•\n#lakeoforta#croce#montebarrovetta#beatifullandscape#brilliantview"	113	0
28371774	-1	"BduDu_-gYuZ"	5410885114	182480935593841	2018-01-09 08:04:22.000	1	"Ringrazio @bellezzaaunpasso per questo scatto!\n\nAnche voi mi avete scattato una fotografia e vorreste che la pubblicassi? Condividetela con il tag @lake_orta"	199	0
28371775	-1	"BsSYUnVnxzj"	1629292475	182480935593841	2019-01-06 09:56:27.000	1	"Un caffè al Barro! #ironmendocafe #trailrunning"	54	5
28371763	-1	"ByAQLTIioRx"	255312168	182480935593841	2019-05-28 13:07:18.000	1	"Do anythang for #clout"	102	3
28371778	-1	"BxlDnT7ic7P"	547062529	182480935593841	2019-05-17 23:38:02.000	1	"Il Lago d'Orta dal Monte Barro \n#agrano #montebarro #lagodorta #vco"	53	0
28371779	-1	"Bxc1MG4A9F5"	13573019130	182480935593841	2019-05-14 18:58:04.000	1	"🍃"	36	2
28371780	-1	"Bxcnv93opqA"	555336038	182480935593841	2019-05-14 17:00:38.000	1	"You are the best thing that’s ever been mine 👩‍👧"	51	0
28371781	-1	"BxZ4TAVHwZZ"	1699860472	182480935593841	2019-05-13 15:27:45.000	2	"#relaxtime #relax #montebarro #camminare #naturaincontaminata #natura #doveluomononpuoarrivare #montain #lagodorta #ortalake #lake #spring #vento #sole #break #vistadallalto #panorama #skyline #sky #cane #peppus #iote #youandme #ioete #love #lilke #amore #live #love #jetaime #tiamo"	38	1
28371759	-1	"BmV48DFl0Z9"	336808972	192004251422020	2018-08-11 16:30:48.000	1	"Today Meg & Reid #tietheknot on a beautiful property on #lakesimcoe
28371766	-1	"Bj4jgjjAd3_"	1397661169	1022142261	2018-06-11 14:02:47.000	1	"r o o t s &  v e i n s"	46	0
28371770	-1	"Bjol1KMlHdu"	2987992645	1022142261	2018-06-05 09:15:14.000	1		7	0
28371762	-1	"BgIGKDFFtQ9"	6886808792	1022142261	2018-03-10 03:50:09.000	2	".....😇😇😇...Mood on...😘😘😘....."	87	6
28371761	-1	"BdaDrTTlHdF"	1907753246	1022142261	2018-01-01 13:39:03.000	1	"VIBES♋️"	144	2
28371767	-1	"Bb5161knDfc"	4270637523	1022142261	2017-11-25 04:51:45.000	1	"One side #trance"	41	0
14829740	1918784	"BZmfyd8jky1"	5874805556	1022142261	2017-09-29 00:30:01.000	1	"True oldskool genius gere - and also quite an exotic version of this title ... 🤗😁 #cammy #chunli #ryu #psy #psytrance #oldschool #edmlife #dnbfamily #fighters #beatemup #2dgames #fighters #bushi #japan #lovejapan #musiclovers #emufreak\n\nIf u want sth taken down just DM me. \nAll recordings photos or edits are by me. \nAll rights property of their respective owners. \nSharing for love of their work - as fanwork under the fair use doctrine and the right to remix culture. 🕉 -= NAMASTE =- 🕉 🙏"	36	0
28371776	4293767	"BgmRdSGDXw0"	7020612328	182480935593841	2018-03-21 21:04:33.000	1	"21 marzo primavera 
28371769	-1	"BVueES0An5C"	1947742324	1022142261	2017-06-24 16:43:19.000	1	"🎶🎶🎶☮☮✌✌✌✌✌✌😘😘👌👌"	28	0
28371771	-1	"BPX8twMDY1k"	3421517569	1022142261	2017-01-17 18:40:13.000	1	"#Dreadlook #Dreadgirl #Marijuana #Heal #Psychedelic #Trance #Trip😍😘😍😳😍"	17	0
28371764	-1	"BNVApW8hsuK"	424657260	1022142261	2016-11-27 22:14:04.000	2	"#goa #psy #trance #cool #glasses"	46	2
28371802	-1	"Bv1Iz62FWF4"	411987614	599648277080609	2019-04-04 12:28:31.000	1	"#ВикторияПавловна 😺"	38	0
28371801	-1	"BvGu6L2nlnG"	218337072	599648277080609	2019-03-17 10:57:07.000	1	"как живётся?\nне надоело ?"	44	0
28371800	1940316	"BuMxmmrj3MS"	303813939	599648277080609	2019-02-22 22:44:42.000	1	"Flashback Friday! 🎊 19/18/17/16 years old birthday celebrations. Last pic : smiling
28371785	-1	"Bw-Stp7HOak"	32166151	182480935593841	2019-05-02 22:19:36.000	1	"Put me down hooman.🐱 #casasivieropizzi#birbathecat#birbi#amoremio#catstagram#catsofinstagram#love"	35	0
28371786	-1	"Bw4iO1dHCSs"	5702865733	182480935593841	2019-04-30 16:39:45.000	1		11	0
28371788	-1	"Bw2iam_gvYr"	11653321657	182480935593841	2019-04-29 22:02:53.000	1		7	0
28371789	-1	"Bwz1Iy8Hdk3"	49538830	182480935593841	2019-04-28 20:48:45.000	1	"Chioma al vento in uno dei miei posti \npreferiti nel 🌍💚"	207	3
28371859	-1	"BZY5UTFlpUc"	520716809	306054942899629	2017-09-23 17:43:43.000	1	"“Не искайте всичко
28371792	-1	"Bwh4HUtBAnc"	6818856424	182480935593841	2019-04-21 21:28:26.000	1	"Il filtro piu' di merda che ho trovato 🤣 #lovemybike #mtblifestyle"	19	0
28371793	-1	"Bwhl_L3Bl-V"	12006554495	182480935593841	2019-04-21 18:52:19.000	2	"Dal video non rende😓 \nPh @mattialiretti"	36	10
28371796	-1	"BwPN05LnhiV"	32166151	182480935593841	2019-04-14 15:32:35.000	1	"L'ingrediente segreto è l'ammmmmmore ❤️ #Pasqua2019#colomba#homemade#tulipani#tulips#casasivieropizzi#yummy#foodlovers"	28	6
28371797	-1	"Bv4l_EwHKpR"	32166151	182480935593841	2019-04-05 20:41:10.000	1	"Le cene che piacciono a noi😍#home#casasivieropizzi#dinner#ladietaoggino#agrano#happiness @enrico_siviero #apericena"	28	4
28371798	-1	"BvroAnbjz3L"	446313458	182480935593841	2019-03-31 19:48:43.000	1	"I giorni migliori sono quelli in cui non si ha il tempo di pensare.\nTroppo."	38	0
28371803	-1	"BYDaq3TDTRA"	298726451	1021294144	2017-08-21 13:00:28.000	1	"Счастливое утро после душевного вечера у @andrey__sahar 💥❤️"	369	6
28371804	-1	"BVjWpl0gtEs"	15407742	1021294144	2017-06-20 09:06:51.000	1	"Доброе утро!!! Ещё один жаркий день-это прекрасно !!! Сейчас вместо кофе почти в 90% выбираю смузи или фреш 🍎🥕🍒🥝🍍А вы что пьете летом????"	124	14
28371805	-1	"BQ7mlTfBrKC"	1170534411	1021294144	2017-02-25 11:30:53.000	1	"""WTF
28371806	-1	"BQ3jLTjhZm5"	367369123	1021294144	2017-02-23 21:44:10.000	1	"Отгастрофестивалились первый день с @zhenya_klvn и @taya.aureus в Coffeeberry. Красивая подача
28371791	4293767	"BwpsicqHg7X"	7020612328	182480935593841	2019-04-24 22:21:12.000	1	"Uscita serale
28371807	-1	"BKdmmT2hyn3"	55696864	1021294144	2016-09-17 17:45:26.000	1	"Таким же любителям вандриков (это печенья на тарелке)! В открытом доступе в кофейне на Зыбицкой! Мам
28371809	-1	"Bnn154phie7"	262402342	1021294144	2018-09-12 12:22:01.000	1	"Как же я люблю одиночество! Всегда любила
28371810	-1	"BZlz3jEHMX0"	941508359	1021294144	2017-09-28 18:06:14.000	1	"#girl#september"	279	12
28371811	-1	"BV69NEflh9i"	1258587143	1021294144	2017-06-29 13:06:17.000	1	"Отлично взбодрят и утолят жажду кофейные #БАМБЛЫ на основе свежевыжатых соков
28371812	-1	"BxzRcMwCQSX"	223506615	1021294144	2019-05-23 12:08:13.000	1	"Witch - No Time"	23	1
28371813	-1	"BxU81qvHZrk"	511754398	1021294144	2019-05-11 17:30:59.000	1	"Cocoa time with @a.m.raevskaya"	32	0
28371814	-1	"BxT6HkXnFTt"	9765195577	1021294144	2019-05-11 07:47:58.000	1	"Это Наш мастер Андрей ! \n110 кг и 2 метра тепла и доброты!)))\nИзготавливаем для вас интересные интерьерные решения !\n.\nЗвоните! Пишите! Заказывайте)\n.\nНа фотографии будущий бомбический круглый стеллаж 🤗\n.\n#металлоконструкции #каркасминск #подстольеминск #сваркаминск"	42	5
9318930	3296476	"BxBHHfLnZib"	13593020	1021294144	2019-05-04 00:35:59.000	1		44	0
28371815	-1	"BwnAH9aHlkj"	2355875962	1021294144	2019-04-23 21:14:38.000	1		126	0
28371816	-1	"BwUfNiXglch"	2219820099	1021294144	2019-04-16 16:40:42.000	1	"Я тут решила отвлечься от пасхальной темы и пожаловаться.\n⠀\nЗнаете
28371817	-1	"BwUeIZOn-bw"	14090357	1021294144	2019-04-16 16:31:16.000	1	"Бомбический потолок в кофейне 🤩"	20	0
28371818	-1	"BwJ9_QSH_yz"	10182074047	1021294144	2019-04-12 14:37:59.000	1	"Мой личный отзыв✍\n\nЭто лучшая помада на свете🌍\nЭто огонь 🔥\nОчень плотная
28371819	-1	"BwFscWAhsy0"	1201008968	1021294144	2019-04-10 22:47:43.000	1	"✨☕🌿\n#photo
28371820	-1	"BvzetGsn7Yo"	953833953	1021294144	2019-04-03 21:01:20.000	1	"Luv u bro @ps.syche_mur\nЩечки растут 😊\n⠀\n#vsco #vscocam #evening #coffee #vscobelarus #vscorussia #huji"	115	10
28371821	-1	"BvSKPmMnvhK"	1074174231	1021294144	2019-03-21 21:27:37.000	1	"теплый свет гирлянд.теплый вкус любимого кофе.теплые разговоры ни о чем и одновременно обо всём.\nтеплая весна."	115	0
28371822	-1	"BvJXqqFD3Y0"	2060272793	1021294144	2019-03-18 11:31:44.000	1	"🥀"	294	1
28371823	-1	"Bu6nOf0Hmi4"	6238487912	1021294144	2019-03-12 17:59:06.000	1	"Добрый вечер!\nПродолжаем вас знакомить с иерархией моды: от кутюр до массовых брендов\nДиффузные линии— «линии распространения»
28371824	-1	"Bu30xOSIXnh"	2173576117	1021294144	2019-03-11 16:00:15.000	2	"Сегодня в #soudcloud играет @gnillirika.\n⠀ Поностальгирую и вспомню:\n➖недооцененный «Косатки»;🙂\n➖непонятый «Кузня душ»;☹️\n➖атмосферный «Перестиль».😑\n.\n.\n.\n•-•-•-•-•-•-•-•-•-•-•\n#minskcool . #минскby . #minsky . #russiawithoutus . #россиядлягрустных . #минсксейчас . #minskphoto . #русскаятоска . #instabelarus . #дворыминска . #minskonelove . #belinsta . #gurushots . #springinminsk . #романтикагородскихокраин . #гелиос44 . #nightminsk . #belinstagram . #belarusonline . #дворыроссии . #belarusblog . #belarusgram . #вминске"	70	1
28371825	-1	"BurXsXnhEsK"	1243016968	1021294144	2019-03-06 19:54:45.000	1	"Ох
28371826	-1	"BupJSOZH8kR"	1065396015	1021294144	2019-03-05 23:10:22.000	1	"☕+🇬🇧+@cheshirskii_kot"	30	0
28371827	-1	"BupJCDCnJ3J"	1065396015	1021294144	2019-03-05 23:08:10.000	1	"☕+🇬🇧+@nattaliii__"	39	3
28371828	-1	"Bugv7geH8vo"	1258587143	1021294144	2019-03-02 16:54:53.000	1	"З любоўю да вясны! 💋"	108	2
28371829	-1	"BtoFdwpD62J"	905530655	1021294144	2019-02-08 16:46:21.000	1	"Какую книжку вам нужно прочитать
28371830	-1	"BtmDUJ5DjLn"	3017163064	1021294144	2019-02-07 21:49:05.000	1	"Костюмы в наличии❣️❣️❣️#parad_комплекты \nРазмеры 42
28371831	-1	"BtgbMR6nyZt"	6368304899	1021294144	2019-02-05 17:22:17.000	1	"Брови
28371832	-1	"BtaVergFN5C"	1547968987	1021294144	2019-02-03 08:36:55.000	1	"и всё-таки очень ценно проводить время with true friends
28371833	-1	"BtEeo-7BglD"	1400099855	1021294144	2019-01-25 20:53:41.000	1	"Hey 👋🏻"	89	1
28371834	-1	"Bs2RPE0H1Kv"	41987926	1021294144	2019-01-20 08:27:11.000	1	"Eight days a week I love you
28371863	-1	"Bf6GgD9FYuT"	23871464	1494970777267026	2018-03-04 17:22:13.000	1	"I want to leave for somewhere I won’t want to leave - Blonote #bestviewisnotalwaysfromitswindow"	106	3
28371835	-1	"BYQvnEEluQz"	774013156	306054942899629	2017-08-26 17:13:35.000	1		139	0
28371836	-1	"BYDPpnwlqrA"	299784082	306054942899629	2017-08-21 11:24:11.000	1	"🌞🌞"	89	4
28371837	-1	"BXupcgIgcBa"	497102720	306054942899629	2017-08-13 11:25:32.000	1		76	0
28371838	-1	"BWX85VsFOGm"	276128538	306054942899629	2017-07-10 19:21:34.000	1		66	0
28371840	-1	"BW8MYWMD9qA"	1620882905	306054942899629	2017-07-24 21:09:32.000	1	"TRUE FRIENDS are never APART maybe in DISTANCE but never in HEART!!! 🤞🚘💚"	61	4
28371842	-1	"BX0hD7AlWQF"	510705006	306054942899629	2017-08-15 18:07:43.000	1		60	0
28371843	-1	"Bv1WNXQldca"	12093719636	306054942899629	2019-04-04 14:25:35.000	1	"3б клас най-яките❤❤❤❤😘😘😘😘"	16	0
28371844	-1	"BvzAPIUHXPN"	12077607247	306054942899629	2019-04-03 16:35:06.000	1	"🏳️‍🌈"	25	0
28371845	-1	"BdmtVy4nItF"	18183919	306054942899629	2018-01-06 11:34:00.000	1		26	1
28371846	-1	"BdXmah3HIhp"	5415997399	306054942899629	2017-12-31 14:44:57.000	2	"Камината е запалена! Готови сме за посрещането на Новата Година! 🎄🔥🍾 #christmas #fire #homeiswhereyourheartis❤️ #letscelebrate #readyforfun 🐥"	20	0
